,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,190,dummy stance,en.noclean.c4-train.01311-of-07168.17417,0,0,23.071800231933597,0.9705546,0.029445374,https://www.acmemarkets.com/2015/08/coffee-may-lower-prostate-cancer-risk/?resource=%2Fus%2Fassets%2Fgeneric%2Fcancer-prevention-and-diet%2F~default
1,190,dummy stance,en.noclean.c4-train.03256-of-07168.5392,0,0,22.92009925842285,0.82003367,0.17996638,https://www.healthclop.com/diet-pills-beer-hot-dogs-give-colon-cancer/
2,190,dummy stance,en.noclean.c4-train.06035-of-07168.34168,0,1,22.50279998779297,0.4144855,0.5855144,http://www.canadiangrocer.com/blog/bacon-cancer-and-a-dash-of-perspective-59040
3,190,dummy stance,en.noclean.c4-train.01590-of-07168.137646,0,1,22.49880027770996,0.27574247,0.72425747,http://stopcancerfund.org/uncategorized/have-colon-cancer-skip-the-hot-dogs-deli-and-burgers/
4,190,dummy stance,en.noclean.c4-train.03716-of-07168.58006,0,0,22.043699264526367,0.746568,0.25343195,http://www.aicr.org/enews/2014/08-august/faq-processed-meat-and.html?referrer=https://www.google.com/
5,190,dummy stance,en.noclean.c4-train.06835-of-07168.83277,0,0,21.89520072937012,0.5801574,0.41984257,http://web2.wsj2.com/does-bacon-cause-cancer
6,190,dummy stance,en.noclean.c4-train.02110-of-07168.127169,0,1,21.886699676513672,0.11437278,0.8856272,https://articles.mercola.com/sites/articles/archive/2011/04/11/when-are-hotdogs-better-for-you-than-chicken.aspx?x_cid=07102013HPost
7,190,dummy stance,en.noclean.c4-train.02104-of-07168.103378,0,0,21.870100021362305,0.9185213,0.08147871,https://www.doctorshealthpress.com/cancer-articles/carcinogenic-foods-to-avoid/
8,190,dummy stance,en.noclean.c4-train.04000-of-07168.141078,0,0,21.83679962158203,0.8788729,0.12112713,http://www.colorectal-cancer.ca/blog/?tag=healthy-lifestyles
9,190,dummy stance,en.noclean.c4-train.04152-of-07168.146132,0,0,21.83429908752441,0.64626426,0.35373577,https://www.bodybuilding.com/fun/do-processed-and-red-meats-cause-cancer
10,190,dummy stance,en.noclean.c4-train.01480-of-07168.112305,0,0,21.820499420166016,0.54613,0.45387003,http://www.bottomlinefitness.com/tag/american-cancer-society/
11,190,dummy stance,en.noclean.c4-train.05878-of-07168.104718,0,0,21.787399291992188,0.74266976,0.25733024,http://medicalnews.me/cancer/signs-and-symptoms-of-colon-cancer-in-men/
12,190,dummy stance,en.noclean.c4-train.06508-of-07168.84141,0,1,21.70479965209961,0.45868325,0.54131675,https://at.gzip.org/nachrichten/drinking-hot-tea-linked-to-higher-cancer-rates-study-new-york-post
13,190,dummy stance,en.noclean.c4-train.06283-of-07168.138753,0,1,21.628999710083008,0.17719263,0.82280743,http://stopcancerfund.org/pz-diet-habits-behaviors/processed-meats-dangerous-red-meats/
14,190,dummy stance,en.noclean.c4-train.04191-of-07168.142916,0,1,21.628400802612305,0.2436899,0.75631016,http://www.beegans.com/red-meat-cancer/
15,190,dummy stance,en.noclean.c4-train.02567-of-07168.80301,0,1,21.609899520874023,0.32495275,0.6750473,https://www.northstarnutritionals.com/articles/tag/cancer-2/
16,190,dummy stance,en.noclean.c4-train.03302-of-07168.142755,0,0,21.579099655151367,0.66165704,0.338343,https://cf.examinecdn.com/nutrition/is-processed-meat-bad-for-me/
17,190,dummy stance,en.noclean.c4-train.05786-of-07168.113365,0,0,21.57909774780273,0.66165704,0.338343,https://examine.com/nutrition/is-processed-meat-bad-for-me/
18,190,dummy stance,en.noclean.c4-train.03668-of-07168.98834,0,0,21.51440048217773,0.76329714,0.23670289,http://www.allmedicalnews.com/signs-and-symptoms-of-colon-cancer-in-men/
19,190,dummy stance,en.noclean.c4-train.05747-of-07168.83540,0,1,21.499900817871094,0.31913018,0.6808698,https://dailyvoice.com/new-york/ossining/lifestyle/what-can-you-do-to-avoid-colon-cancer-a-phelps-expert-answers/749231/
20,190,dummy stance,en.noclean.c4-train.04724-of-07168.64079,0,0,21.49650001525879,0.7257931,0.27420694,https://www.healthyworld101.com/signs-and-symptoms-of-colon-cancer-in-men/
21,190,dummy stance,en.noclean.c4-train.06477-of-07168.2728,0,1,21.40679931640625,0.26168105,0.738319,http://www.thewholesomefork.com/2016/02/24/can-your-diet-help-prevent-cancer/
22,190,dummy stance,en.noclean.c4-train.04907-of-07168.5877,0,0,21.34970092773437,0.70388275,0.29611725,http://stopcancerfund.org/pz-diet-habits-behaviors/red-meat-the-news-is-not-good/
23,190,dummy stance,en.noclean.c4-train.03669-of-07168.81119,0,0,21.335399627685547,0.7257931,0.27420694,http://edclinic.info/medical-news-today-signs-and-symptoms-of-colon-cancer-in-men-2555.html
24,190,dummy stance,en.noclean.c4-train.00740-of-07168.87487,0,0,21.32150077819824,0.957961,0.042038962,https://www.emedicinehealth.com/slideshow_top_cancer_fighting_foods/article_em.htm
25,190,dummy stance,en.noclean.c4-train.05154-of-07168.111712,0,0,21.274799346923828,0.9959388,0.0040611825,http://www.glsurgical.com.sg/nutrition-and-colorectal-cancer-the-best-diet-to-lower-your-risks/
26,190,dummy stance,en.noclean.c4-train.06467-of-07168.67809,0,0,21.267900466918945,0.90995425,0.090045705,https://www.top10homeremedies.com/news-facts/10-ways-to-reduce-your-risk-of-colon-cancer.html
27,190,dummy stance,en.noclean.c4-train.04478-of-07168.47129,0,0,21.22610092163086,0.5735469,0.42645317,http://hoholok.com/a-third-of-new-cancers-caused-by-lifestyle/
28,190,dummy stance,en.noclean.c4-train.03150-of-07168.74868,0,0,21.173999786376957,0.97796065,0.022039386,http://brucerosemanmd.com/
29,190,dummy stance,en.noclean.c4-train.05213-of-07168.126655,0,0,21.16189956665039,0.7696046,0.2303954,https://www.medicalnewstoday.com/articles/324880.php
30,190,dummy stance,en.noclean.c4-train.06717-of-07168.70476,0,1,21.15559959411621,0.46995226,0.5300478,https://www.newhopemedicalcenter.com/blogs/5-popular-myths-about-colon-cancer-totally-debunked/
31,190,dummy stance,en.noclean.c4-train.01115-of-07168.64337,0,0,21.14240074157715,0.6835304,0.3164696,https://www.medicinenet.com/script/main/art.asp?articlekey=194172
32,190,dummy stance,en.noclean.c4-train.04142-of-07168.122890,0,1,21.115699768066406,0.06702494,0.93297505,https://cancercauses.news/2018-04-22-young-onset-colon-cancer-has-quadrupled-in-the-past-two-decades.html
33,190,dummy stance,en.noclean.c4-train.02326-of-07168.85476,0,1,21.105100631713867,0.3130254,0.68697464,https://healinggourmet.com/organic-diet/grass-fed-beef/
34,190,dummy stance,en.noclean.c4-train.04285-of-07168.132732,0,0,21.067800521850582,0.6960148,0.30398518,https://institutoflash786.org/2019/03/26/is-eating-deli-meat-really-that-bad-for-you/
35,190,dummy stance,en.noclean.c4-train.05986-of-07168.11450,0,0,21.03619956970215,0.50524586,0.49475417,https://universityhealthnews.com/daily/nutrition/what-are-carcinogens-why-eating-too-much-processed-meat-is-bad-for-you/
36,190,dummy stance,en.noclean.c4-train.00529-of-07168.29426,0,0,21.011999130249023,0.7022026,0.2977974,https://rx411.com/2019/04/red-meat-and-bowel-cancer/
37,190,dummy stance,en.noclean.c4-train.03933-of-07168.140950,0,1,20.958999633789062,0.3164404,0.68355954,https://at.gzip.org/nachrichten/food-recall-warning-allergen-pur-naturals-brand-products-recalled-due-to-undeclared-milk
38,190,dummy stance,en.noclean.c4-train.06002-of-07168.8219,0,1,20.958799362182617,0.118544444,0.88145554,https://www.eatthis.com/deli-meats-worse-than-cheetoes/
39,190,dummy stance,en.noclean.c4-train.00497-of-07168.32191,0,1,20.95240020751953,0.14682463,0.8531754,http://dev1.carneycorner.com/blog/entry/processed-meat-increases-colorectal-cancer-risk
40,190,dummy stance,en.noclean.c4-train.02595-of-07168.38276,0,0,20.90010070800781,0.59412706,0.40587297,https://babyboomertalkblog.com/2016/09/7-ways-to-reduce-your-risk-for-colon-cancer/
41,190,dummy stance,en.noclean.c4-train.05646-of-07168.11263,0,1,20.891000747680664,0.123487234,0.8765128,https://www.everydayhealth.com/healthy-living/red-meat.aspx
42,190,dummy stance,en.noclean.c4-train.05241-of-07168.64753,0,1,20.873899459838867,0.48831555,0.5116844,http://www.mytherapeutickitchen.com/2015/
43,190,dummy stance,en.noclean.c4-train.02657-of-07168.24471,0,0,20.87310028076172,0.96629703,0.033703025,https://www.onhealth.com/content/1/cancer_fighting_foods
44,190,dummy stance,en.noclean.c4-train.01887-of-07168.134609,0,0,20.86549949645996,0.5814127,0.4185874,http://www.drpendergrast.com/colon-cancer/
45,190,dummy stance,en.noclean.c4-train.07093-of-07168.146955,0,1,20.850500106811523,0.26862812,0.7313719,https://www.hotzehwc.com/2018/09/top-10-cancer-fighting-foods/
46,190,dummy stance,en.noclean.c4-train.02199-of-07168.90426,0,0,20.828399658203125,0.55632484,0.44367516,https://at.gzip.org/nachrichten/sugary-drinks-linked-to-31-percent-higher-risk-of-early-death-study-finds-cbs-news
47,190,dummy stance,en.noclean.c4-train.01971-of-07168.62511,0,1,20.81430053710937,0.23552136,0.7644786,http://ehso.com/hotdogsandcancer.php
48,190,dummy stance,en.noclean.c4-train.05461-of-07168.63428,0,1,20.81399917602539,0.24782383,0.75217617,http://www.eatingwell.com/article/287683/is-eating-red-meat-a-big-cancer-risk/
49,190,dummy stance,en.noclean.c4-train.02118-of-07168.51153,0,0,20.80270004272461,0.5014423,0.49855772,https://draxe.com/cancer-causing-foods/
50,190,dummy stance,en.noclean.c4-train.01741-of-07168.76583,0,1,20.801000595092773,0.49789608,0.5021039,http://coopnews.coop/meat/
51,190,dummy stance,en.noclean.c4-train.04593-of-07168.85027,0,0,20.792499542236328,0.8335807,0.16641931,http://www.bottomlinefitness.com/category/food-preparation/page/3/
