,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,195,dummy stance,en.noclean.c4-train.05051-of-07168.20508,0,0,14.286399841308594,0.70075536,0.29924467,https://cannabisexpress.com.au/blog/post/australian-weed-vape
1,195,dummy stance,en.noclean.c4-train.00964-of-07168.74140,0,0,14.215999603271484,0.9862519,0.013748112,https://vapecbd.org/
2,195,dummy stance,en.noclean.c4-train.05093-of-07168.14377,0,0,14.21150016784668,0.9927719,0.0072281333,https://www.womentalking.co.uk/topics/lifestyle/10-facts-everyone-gets-wrong-about-vaping
3,195,dummy stance,en.noclean.c4-train.05574-of-07168.111764,0,0,14.174400329589844,0.9646051,0.03539487,https://demandjusticenow.org/all-you-need-to-know-about-vaporizer-pens/
4,195,dummy stance,en.noclean.c4-train.02124-of-07168.3168,0,0,14.137900352478027,0.8220301,0.17796986,http://ecigfeedback.com/category/illinois/
5,195,dummy stance,en.noclean.c4-train.00287-of-07168.125287,0,0,14.061800003051758,0.9530303,0.04696969,http://www.normlct.org/
6,195,dummy stance,en.noclean.c4-train.03880-of-07168.18229,0,0,14.051199913024902,0.9857224,0.014277639,http://try-this.net/are-there-any-health-benefits-of-vape-pens-if-you-use-them-instead-of-smoking-cigarettes/
7,195,dummy stance,en.noclean.c4-train.06495-of-07168.23442,0,0,14.048800468444824,0.8926452,0.10735483,http://www.inyolasvegas.com/news/products/las-vegas-dispensary-guide-best-vape-pens/
8,195,dummy stance,en.noclean.c4-train.02264-of-07168.90851,0,0,14.01959991455078,0.6711321,0.3288679,http://www.just-health.net/Are-Vape-Pens-Bad-for-You.html
9,195,dummy stance,en.noclean.c4-train.02924-of-07168.24665,0,0,14.014200210571287,0.8472276,0.15277238,https://ecigreviewsite.co.uk/blog/are-e-cigs-healthier-than-regular-cigarettes/
10,195,dummy stance,en.noclean.c4-train.03943-of-07168.37571,0,0,14.00409984588623,0.7585034,0.24149664,https://vapingdaily.com/nicotine-free-vapes/
11,195,dummy stance,en.noclean.c4-train.00684-of-07168.74603,0,0,13.987099647521973,0.7270297,0.27297032,https://potster.com/products/vaping/vape-pens
12,195,dummy stance,en.noclean.c4-train.06944-of-07168.118074,0,0,13.97469997406006,0.57204294,0.4279571,https://vapingbase.com/smoking-around-pets/
13,195,dummy stance,en.noclean.c4-train.00486-of-07168.148408,0,0,13.970800399780272,0.7933373,0.2066627,https://ecigreviewsite.co.uk/blog/10-e-cigarette-myths-that-keep-people-smoking/
