,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,193,dummy stance,en.noclean.c4-train.03622-of-07168.26727,0,1,19.104900360107425,0.012861344,0.9871387,https://healthlifemag.com/health/the-ideal-diet-for-hemorrhoids-sufferers-2/
1,193,dummy stance,en.noclean.c4-train.01739-of-07168.63897,0,1,18.916200637817383,0.009456154,0.9905439,http://isekadoya.com/kefn.aspx
2,193,dummy stance,en.noclean.c4-train.00515-of-07168.76230,0,1,18.91530036926269,0.02712569,0.97287434,http://naturalremedyforhemorrhoids.net/tag/fiber-foods/page/2/
3,193,dummy stance,en.noclean.c4-train.05052-of-07168.90108,0,1,18.85449981689453,0.0075036427,0.9924964,http://hemorrhoidsdoctor.info/knkk.aspx
4,193,dummy stance,en.noclean.c4-train.00614-of-07168.47236,0,1,18.831499099731445,0.020114088,0.9798859,http://picturesofhemorrhoids.info/kvdm.aspx
5,193,dummy stance,en.noclean.c4-train.03184-of-07168.79251,0,1,18.825000762939453,0.032175045,0.96782494,http://picturesofhemorrhoids.info/kbwl.aspx
6,193,dummy stance,en.noclean.c4-train.01140-of-07168.31609,0,1,18.7731990814209,0.009826635,0.99017334,http://picturesofhemorrhoids.info/Natural_Treatment_for_Hemorrhoids.aspx
7,193,dummy stance,en.noclean.c4-train.00166-of-07168.46525,0,1,18.76499938964844,0.023734696,0.97626525,http://naturalremedyforhemorrhoids.net/tag/excess-weight/
8,193,dummy stance,en.noclean.c4-train.00835-of-07168.9851,0,1,18.69420051574707,0.0024680826,0.9975319,https://www.botanical-online.com/en/diet/plant-based-food-hemorrhoids
9,193,dummy stance,en.noclean.c4-train.06400-of-07168.117577,0,1,18.66629981994629,0.065870136,0.9341299,https://www.montereygi.com/library/4290/UnderstandingDiverticulosis.html
10,193,dummy stance,en.noclean.c4-train.03222-of-07168.134236,0,1,18.61989974975586,0.020541696,0.97945833,http://naturalremedyforhemorrhoids.net/tag/blood-vessels/page/2/
11,193,dummy stance,en.noclean.c4-train.07020-of-07168.80609,0,1,18.61910057067871,0.0067614964,0.99323845,http://naturalremedyforhemorrhoids.net/tag/lose-weight/
12,193,dummy stance,en.noclean.c4-train.03631-of-07168.118545,0,1,18.61210060119629,0.006721142,0.9932788,http://naturalremedyforhemorrhoids.net/tag/drinking-plenty/
13,193,dummy stance,en.noclean.c4-train.07103-of-07168.120295,0,1,18.576499938964844,0.0037778965,0.99622214,http://naturalremedyforhemorrhoids.net/tag/wheat-bread/
14,193,dummy stance,en.noclean.c4-train.01354-of-07168.103867,0,1,18.53039932250977,0.013743871,0.98625606,http://www.healthy-diet-healthy-you.com/Hemorrhoid-Diet.html
15,193,dummy stance,en.noclean.c4-train.06249-of-07168.10430,0,1,18.5132999420166,0.089485765,0.9105143,http://www.menopauserx.com/health_center/health_GIDisorders.htm
16,193,dummy stance,en.noclean.c4-train.00424-of-07168.139515,0,1,18.50040054321289,0.00269379,0.9973062,http://www.coybase.com/category/hemorrhoids/
17,193,dummy stance,en.noclean.c4-train.06734-of-07168.99830,0,1,18.49519920349121,0.010185919,0.9898141,http://naturalremedyforhemorrhoids.net/tag/external-hemorrhoids/
18,193,dummy stance,en.noclean.c4-train.01750-of-07168.60555,0,1,18.470600128173828,0.0075359596,0.99246407,http://vodou.net/Natural_Treatment_for_Hemorrhoids__Natural_Cures_For_Hemorrhoids.aspx
19,193,dummy stance,en.noclean.c4-train.00382-of-07168.78318,0,1,18.46820068359375,0.009572681,0.99042726,http://naturalremedyforhemorrhoids.net/page/3/
20,193,dummy stance,en.noclean.c4-train.03901-of-07168.19173,0,1,18.465200424194336,0.0075635454,0.99243647,http://newimpotence.com/health/hemorrhoids-are-going-to-be-a-pain-as-long-as-you-let-them/
21,193,dummy stance,en.noclean.c4-train.06091-of-07168.78069,0,1,18.46220016479492,0.010244666,0.98975533,http://picturesofhemorrhoids.info/kiqb.aspx
22,193,dummy stance,en.noclean.c4-train.06045-of-07168.68714,0,1,18.448299407958984,0.0105153145,0.9894847,http://gold-web-submission.com/kldq.aspx
23,193,dummy stance,en.noclean.c4-train.05543-of-07168.18223,0,1,18.427600860595703,0.0076081557,0.9923919,http://naturalremedyforhemorrhoids.net/tag/witch-hazel/page/2/
24,193,dummy stance,en.noclean.c4-train.01669-of-07168.15300,0,1,18.4060001373291,0.007417689,0.9925823,http://naturalremedyforhemorrhoids.net/tag/ice-pack/page/2/
25,193,dummy stance,en.noclean.c4-train.06543-of-07168.32125,0,1,18.389799118041992,0.021459846,0.9785402,http://picturesofhemorrhoids.info/khdh.aspx
26,193,dummy stance,en.noclean.c4-train.02703-of-07168.88592,0,1,18.388399124145508,0.0058305645,0.9941695,http://naturalremedyforhemorrhoids.net/tag/sitz-bath/page/2/
27,193,dummy stance,en.noclean.c4-train.04727-of-07168.25308,0,1,18.381500244140625,0.031465273,0.9685347,http://hemhealing.com/tag/diet/
28,193,dummy stance,en.noclean.c4-train.00687-of-07168.29841,0,1,18.3789005279541,0.037489615,0.96251035,http://qcinema.com/
29,193,dummy stance,en.noclean.c4-train.05280-of-07168.25284,0,1,18.37240028381348,0.008069958,0.99193007,https://healthfully.com/480647-what-causes-hemorrhoids-when-a-high-fiber-diet-is-eaten.html
30,193,dummy stance,en.noclean.c4-train.03906-of-07168.63694,0,1,18.35709953308105,0.0069835586,0.9930165,http://neworleansmovietimes.com/tag/spicy-foods/
31,193,dummy stance,en.noclean.c4-train.00797-of-07168.90481,0,1,18.316499710083008,0.00702402,0.99297595,http://hemorrhoid-cures.com/hemorrhoids-diet
