,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,175,dummy stance,en.noclean.c4-train.04834-of-07168.5558,0,1,9.416199684143066,0.2143839,0.78561604,https://www.improveeyesighthq.com/carrots-and-eyesight.html
1,175,dummy stance,en.noclean.c4-train.03900-of-07168.87637,0,1,9.36709976196289,0.20309599,0.79690397,https://www.barrypopik.com/index.php/new_york_city/entry/carrots_may_be_good_for_your_eyes_but_alcohol
2,175,dummy stance,en.noclean.c4-train.02437-of-07168.38266,0,1,9.362700462341309,0.007117367,0.9928826,https://blog.healthcare-natural.com/1397-carrots-good-eyesight
3,175,dummy stance,en.noclean.c4-train.02503-of-07168.32772,0,1,9.353400230407717,0.13211901,0.867881,https://www.barrypopik.com/index.php/new_york_city/entry/carrots_may_be_good_for_your_eyes_but_booze
4,175,dummy stance,en.noclean.c4-train.00858-of-07168.9484,0,1,9.326899528503418,0.03468579,0.96531415,https://healthandenergyfoods.com/drinking-carrot-juice-skin-eyes
5,175,dummy stance,en.noclean.c4-train.03270-of-07168.3435,0,1,9.298299789428713,0.011158437,0.9888416,https://tedmaser.com/do-carrots-improve-eyesight/
6,175,dummy stance,en.noclean.c4-train.00867-of-07168.17008,0,1,9.283499717712402,0.026800692,0.9731993,https://eyexan.com/carrots-really-help-eyes/
7,175,dummy stance,en.noclean.c4-train.01967-of-07168.143524,0,1,9.272700309753418,0.006532324,0.99346775,https://soulhealthlife.com/carrots-health-benefits/
8,175,dummy stance,en.noclean.c4-train.03332-of-07168.139469,0,1,9.245599746704102,0.0010346884,0.99896526,https://healthywealthyhq.com/tag/beauty/
9,175,dummy stance,en.noclean.c4-train.04904-of-07168.49246,0,1,9.222200393676758,0.0056454088,0.9943546,https://health.howstuffworks.com/human-body/systems/eye/carrots-eyesight1.htm
10,175,dummy stance,en.noclean.c4-train.03675-of-07168.16913,0,1,9.218899726867676,0.0043810178,0.995619,https://eyelovethesun.com/blogs/eye-recipes/tagged/carrots
11,175,dummy stance,en.noclean.c4-train.01343-of-07168.122036,0,1,9.21500015258789,0.002397047,0.997603,http://vkool.com/benefits-of-carrots/
12,175,dummy stance,en.noclean.c4-train.03862-of-07168.27142,0,1,9.21150016784668,0.012499573,0.9875004,https://www.wejuiceitup.com/tag/vegetable-juice/
13,175,dummy stance,en.noclean.c4-train.05558-of-07168.74746,0,1,9.211499214172363,0.012499573,0.9875004,https://www.wejuiceitup.com/tag/vegetable-juice-recipes/
14,175,dummy stance,en.noclean.c4-train.06747-of-07168.16506,0,1,9.211498260498049,0.012499573,0.9875004,https://www.wejuiceitup.com/category/vegetable-juice/
15,175,dummy stance,en.noclean.c4-train.06463-of-07168.52784,0,1,9.209699630737305,0.0033632591,0.99663675,https://healthywealthyhq.com/tag/healthy-lifestyle/
16,175,dummy stance,en.noclean.c4-train.03240-of-07168.44420,0,1,9.206000328063965,0.04047218,0.95952785,https://www.thenakedscientists.com/forum/index.php?amp;action=printpage;topic=75934.0
17,175,dummy stance,en.noclean.c4-train.04167-of-07168.86222,0,1,9.204500198364258,0.0035008544,0.9964992,https://eyelovethesun.com/blogs/eye-recipes/tagged/easy-recipe
18,175,dummy stance,en.noclean.c4-train.00438-of-07168.116827,0,1,9.201000213623049,0.048097134,0.95190287,http://www.amdsupport.ca/2008/04/20/fighting-eye-disease-and-cancer-with-carrots/
19,175,dummy stance,en.noclean.c4-train.06977-of-07168.72396,0,1,9.198200225830078,0.0029879073,0.99701214,https://www.tarladalal.com/article-health-benefits-of-gajar-carrots-258
20,175,dummy stance,en.noclean.c4-train.04154-of-07168.74350,0,1,9.19760036468506,0.020029606,0.97997034,https://hubpages.com/health/What-Do-Carrots-and-Chocolate-Have-In-Common
21,175,dummy stance,en.noclean.c4-train.01281-of-07168.7405,0,1,9.189900398254396,0.06462123,0.9353788,http://www.dishaeye.org/blog/carrots-really-improve-eyesight/
22,175,dummy stance,en.noclean.c4-train.04398-of-07168.124438,0,1,9.17930030822754,0.0148667,0.9851333,https://www.wejuiceitup.com/category/juice/
23,175,dummy stance,en.noclean.c4-train.00651-of-07168.36703,0,0,9.172599792480469,0.88567156,0.114328444,https://www.gouldvision.com/blog/do-carrots-really-hurt-your-eyes/
24,175,dummy stance,en.noclean.c4-train.00751-of-07168.135500,0,1,9.172598838806152,0.0034271928,0.99657285,https://www.xtabella.com/2017/09/health-benefit-of-carrot.html
25,175,dummy stance,en.noclean.c4-train.06494-of-07168.38926,0,1,9.165900230407717,0.024107255,0.9758927,https://www.healthline.com/health/carrot-juice-benefits
26,175,dummy stance,en.noclean.c4-train.02138-of-07168.123435,0,1,9.156999588012695,0.014098971,0.98590106,https://www.induswomanwriting.com/Who-am-I.html
27,175,dummy stance,en.noclean.c4-train.01102-of-07168.13782,0,1,9.156100273132324,0.00045679332,0.9995432,https://homeremediescloud.com/carrot-health-benefits/
28,175,dummy stance,en.noclean.c4-train.03260-of-07168.28960,0,1,9.138699531555176,0.001831252,0.9981687,http://steadyrun.com/health-tips/vegetables/health-benefits-of-carrots/
29,175,dummy stance,en.noclean.c4-train.04245-of-07168.144259,0,1,9.137299537658691,0.42264426,0.57735574,https://www.zeiss.co.uk/vision-care/better-vision/health-prevention/are-carrots-good-for-your-eyes-.html
30,175,dummy stance,en.noclean.c4-train.04346-of-07168.104497,0,1,9.137298583984377,0.42264426,0.57735574,https://www.zeiss.com.au/vision-care/better-vision/health-prevention/are-carrots-good-for-your-eyes-.html
31,175,dummy stance,en.noclean.c4-train.06160-of-07168.52139,0,1,9.13729763031006,0.26855505,0.7314449,https://www.zeiss.com.hk/vision-care/en/better-vision/health-prevention/are-carrots-good-for-your-eyes-.html
32,175,dummy stance,en.noclean.c4-train.07080-of-07168.11094,0,1,9.137296676635742,0.42264426,0.57735574,https://www.zeiss.co.za/vision-care/better-vision/health-prevention/are-carrots-good-for-your-eyes-.html
33,175,dummy stance,en.noclean.c4-train.06671-of-07168.45633,0,0,9.131500244140623,0.9896863,0.010313732,http://healthyogaway.com/2014/10/21/carrots-and-corneas-can-eating-carrots-really-help-your-eyesight/
34,175,dummy stance,en.noclean.c4-train.03726-of-07168.25590,0,1,9.122900009155272,0.3448626,0.65513736,http://biloshytska.com/lady-carrot/
35,175,dummy stance,en.noclean.c4-train.00786-of-07168.90262,0,1,9.120599746704102,0.004165049,0.99583495,https://arrahmaan.be/collections/fresh-vegetables-and-fruits/carrots
36,175,dummy stance,en.noclean.c4-train.01109-of-07168.92138,0,1,9.118800163269045,0.034643788,0.96535623,http://moonchat.in/health/top-15-foods-to-improve-eye-health/
37,175,dummy stance,en.noclean.c4-train.06050-of-07168.110907,0,1,9.11870002746582,0.0012009975,0.99879897,https://beast5.in/health-benefits-of-carrots/
38,175,dummy stance,en.noclean.c4-train.05445-of-07168.15335,0,1,9.11139965057373,0.0041338783,0.9958662,https://eyelovethesun.com/blogs/eye-recipes/tagged/eye-love-food-for-dry-eye
39,175,dummy stance,en.noclean.c4-train.06097-of-07168.61710,0,1,9.10890007019043,0.004435858,0.9955642,https://eyelovethesun.com/blogs/eye-recipes/tagged/dry-eye-community
40,175,dummy stance,en.noclean.c4-train.00544-of-07168.133233,0,1,9.107000350952148,0.0038049535,0.9961951,https://eyelovethesun.com/blogs/eye-recipes/tagged/healthy-eyes
41,175,dummy stance,en.noclean.c4-train.00589-of-07168.4794,0,1,9.10610008239746,0.0046669035,0.99533314,https://eyelovethesun.com/blogs/eye-recipes/tagged/20-20-vision
42,175,dummy stance,en.noclean.c4-train.00623-of-07168.113368,0,1,9.106099128723145,0.004691051,0.99530894,https://eyelovethesun.com/blogs/eye-recipes/tagged/nutrition
43,175,dummy stance,en.noclean.c4-train.01994-of-07168.49496,0,1,9.106098175048828,0.0043030316,0.995697,https://eyelovethesun.com/blogs/eye-recipes/tagged/leafy-vegetables
44,175,dummy stance,en.noclean.c4-train.03199-of-07168.36755,0,1,9.106097221374512,0.00462222,0.9953778,https://eyelovethesun.com/blogs/eye-recipes/tagged/immune-system
45,175,dummy stance,en.noclean.c4-train.05749-of-07168.63397,0,1,9.106096267700195,0.004627253,0.9953727,https://eyelovethesun.com/blogs/eye-recipes/tagged/healthy-skin
46,175,dummy stance,en.noclean.c4-train.06800-of-07168.33877,0,1,9.10609531402588,0.003993623,0.9960064,https://eyelovethesun.com/blogs/eye-recipes/tagged/easy-recipes
47,175,dummy stance,en.noclean.c4-train.05902-of-07168.62206,0,1,9.105299949645996,0.01179252,0.9882075,https://www.foodogi.com/carrot-juice-recipe/
48,175,dummy stance,en.noclean.c4-train.01324-of-07168.19095,0,1,9.104999542236328,0.0030668017,0.9969332,https://eyelovethesun.com/blogs/eye-recipes/tagged/beta-carotene
49,175,dummy stance,en.noclean.c4-train.01940-of-07168.50761,0,1,9.104998588562012,0.0043714424,0.9956286,https://eyelovethesun.com/blogs/eye-recipes/tagged/omega-3
50,175,dummy stance,en.noclean.c4-train.05815-of-07168.70168,0,1,9.104997634887695,0.0037439354,0.9962561,https://eyelovethesun.com/blogs/eye-recipes/tagged/summer-grilling
51,175,dummy stance,en.noclean.c4-train.03302-of-07168.84844,0,1,9.10200023651123,0.0017814838,0.9982185,http://www.letsgohealthy.co.vu/2013/03/carrots-health-benefits-and-nutrition.html
52,175,dummy stance,en.noclean.c4-train.06060-of-07168.126731,0,0,9.097399711608888,0.99759716,0.0024028772,https://www.witoxicity.com/2011/11/yes-to-carrots-lip-butters-review.html
53,175,dummy stance,en.noclean.c4-train.02487-of-07168.24334,0,1,9.096400260925291,0.0094553325,0.9905447,http://healthy-tipss.blogspot.com/2011/04/tips-carrots-prevent-stroke.html
